time,symbol,expiry,strike,option_type,open,high,low,close,volume
2026-05-25 09:23:00+00,BANKNIFTY,2026-05-26,55200,PE,196.2,201.55,191.55,201.2,58830
2026-05-25 09:24:00+00,BANKNIFTY,2026-05-26,55200,PE,201.25,203.55,196.1,200.2,80670
2026-05-25 09:25:00+00,BANKNIFTY,2026-05-26,55200,PE,199.45,200.3,194.65,200,48360
2026-05-25 09:26:00+00,BANKNIFTY,2026-05-26,55200,PE,198,199.5,195,197.5,26970
2026-05-25 09:02:00+00,NIFTY,2026-05-26,24000,CE,80.2,84.15,80.2,83.4,2792790
2026-05-25 09:03:00+00,NIFTY,2026-05-26,24000,CE,84.25,85.5,83.45,84.3,2391870
2026-05-25 09:04:00+00,NIFTY,2026-05-26,24000,CE,83.85,86.4,83.15,85.95,1947335
2026-05-25 09:05:00+00,NIFTY,2026-05-26,24000,CE,85.65,87.1,84.85,87.1,2225990
2026-05-25 09:06:00+00,NIFTY,2026-05-26,24000,CE,85.4,85.6,83.75,84.55,1108965
2026-05-25 09:02:00+00,NIFTY,2026-05-26,24000,PE,90.6,90.7,87.7,88.85,895635
2026-05-25 09:03:00+00,NIFTY,2026-05-26,24000,PE,88,88.85,87.35,88.2,762840
2026-05-25 09:04:00+00,NIFTY,2026-05-26,24000,PE,88.5,89.1,85,86,1539915
2026-05-25 09:05:00+00,NIFTY,2026-05-26,24000,PE,85.85,87.65,85.3,85.95,1445535
2026-05-25 09:06:00+00,NIFTY,2026-05-26,24000,PE,87.2,88.2,86.7,87.85,865735
2026-05-25 09:02:00+00,BANKNIFTY,2026-05-26,55000,CE,280.95,294,278.15,290,176640
2026-05-25 09:03:00+00,BANKNIFTY,2026-05-26,55000,CE,292.8,298,289.2,295.45,100290
2026-05-25 09:04:00+00,BANKNIFTY,2026-05-26,55000,CE,294.7,304,292.75,301.95,151020
2026-05-25 09:05:00+00,BANKNIFTY,2026-05-26,55000,CE,302,309.8,298.45,308.6,162690
2026-05-25 09:06:00+00,BANKNIFTY,2026-05-26,55000,CE,308.7,308.85,301.2,301.2,92850
2026-05-25 09:02:00+00,BANKNIFTY,2026-05-26,55000,PE,212.2,214.55,198.05,205.6,194370
2026-05-25 09:03:00+00,BANKNIFTY,2026-05-26,55000,PE,203,205.1,199.85,202.1,66960
2026-05-25 09:04:00+00,BANKNIFTY,2026-05-26,55000,PE,203.3,203.3,192.4,194.3,148860
2026-05-25 09:05:00+00,BANKNIFTY,2026-05-26,55000,PE,194.95,198.4,188.9,191.15,143670
2026-05-25 09:06:00+00,BANKNIFTY,2026-05-26,55000,PE,192.75,197.5,192.35,197,43890
2026-05-25 09:07:00+00,NIFTY,2026-05-26,24000,CE,86.15,91.05,86.15,89.9,4489095
2026-05-25 09:08:00+00,NIFTY,2026-05-26,24000,CE,89,97.6,89,94.65,4758910
2026-05-25 09:09:00+00,NIFTY,2026-05-26,24000,CE,95.5,99.35,93.2,93.2,4735575
2026-05-25 09:10:00+00,NIFTY,2026-05-26,24000,CE,93.05,95.35,91.55,94.75,2657720
2026-05-25 09:11:00+00,NIFTY,2026-05-26,24000,CE,94.3,95.05,92.9,93.15,1186120
2026-05-25 09:07:00+00,NIFTY,2026-05-26,24000,PE,86.4,86.85,81.9,84.7,2283645
2026-05-25 09:08:00+00,NIFTY,2026-05-26,24000,PE,85.4,85.75,78,80.1,2882815
2026-05-25 09:09:00+00,NIFTY,2026-05-26,24000,PE,79.3,80.5,76.15,80.5,2734810
2026-05-25 09:10:00+00,NIFTY,2026-05-26,24000,PE,80.7,81.85,78.8,79.5,2075645
2026-05-25 09:11:00+00,NIFTY,2026-05-26,24000,PE,79.75,81.5,79.75,81.5,1069250
2026-05-25 09:07:00+00,BANKNIFTY,2026-05-26,55100,CE,246.85,250.5,240,243.6,51720
2026-05-25 09:08:00+00,BANKNIFTY,2026-05-26,55100,CE,241.65,256.3,239,255.5,78570
2026-05-25 09:09:00+00,BANKNIFTY,2026-05-26,55100,CE,257.95,271.6,257.95,259.25,143070
2026-05-25 09:10:00+00,BANKNIFTY,2026-05-26,55100,CE,260.1,268,260.05,264.8,56010
2026-05-25 09:11:00+00,BANKNIFTY,2026-05-26,55100,CE,264.8,265.85,261.15,261.15,33840
2026-05-25 09:07:00+00,BANKNIFTY,2026-05-26,55100,PE,244.45,249.05,240.7,247.4,30090
2026-05-25 09:08:00+00,BANKNIFTY,2026-05-26,55100,PE,249.5,252,235.65,235.65,43380
2026-05-25 09:09:00+00,BANKNIFTY,2026-05-26,55100,PE,234.45,234.45,218.15,231.55,76980
2026-05-25 09:10:00+00,BANKNIFTY,2026-05-26,55100,PE,232.95,232.95,223.95,225.65,42690
2026-05-25 09:11:00+00,BANKNIFTY,2026-05-26,55100,PE,227.5,230.9,225.8,230.9,24090
2026-05-25 09:17:00+00,NIFTY,2026-05-26,24000,CE,113.6,117.25,111,114.75,4654715
2026-05-25 09:18:00+00,NIFTY,2026-05-26,24000,CE,114.55,116,108.75,108.75,3599635
2026-05-25 09:19:00+00,NIFTY,2026-05-26,24000,CE,109.85,109.9,106.9,109.5,2435095
2026-05-25 09:20:00+00,NIFTY,2026-05-26,24000,CE,108.95,111.5,107.2,109.9,2270710
2026-05-25 09:21:00+00,NIFTY,2026-05-26,24000,CE,110.5,111.1,105.8,106.5,2006550
2026-05-25 09:17:00+00,NIFTY,2026-05-26,24000,PE,66.35,67.55,64.1,66.15,2939755
2026-05-25 09:18:00+00,NIFTY,2026-05-26,24000,PE,66.45,69.75,65.9,69.2,2819050
2026-05-25 09:19:00+00,NIFTY,2026-05-26,24000,PE,68.9,69.8,68.25,68.45,1954810
2026-05-25 09:20:00+00,NIFTY,2026-05-26,24000,PE,68.35,69.6,67.6,68.25,1745055
2026-05-25 09:21:00+00,NIFTY,2026-05-26,24000,PE,68.05,69.6,67.4,69.1,917735
2026-05-25 09:17:00+00,BANKNIFTY,2026-05-26,55200,CE,314.25,353.3,301.95,336.25,408150
2026-05-25 09:18:00+00,BANKNIFTY,2026-05-26,55200,CE,341.6,346.1,324.1,340.65,153180
2026-05-25 09:19:00+00,BANKNIFTY,2026-05-26,55200,CE,338.7,339.1,313.35,325.8,141630
2026-05-25 09:20:00+00,BANKNIFTY,2026-05-26,55200,CE,327.5,332.55,321.6,329.9,82560
2026-05-25 09:21:00+00,BANKNIFTY,2026-05-26,55200,CE,332,336.2,305.4,313.65,103410
2026-05-25 09:17:00+00,BANKNIFTY,2026-05-26,55200,PE,195.65,203,176.15,180,168420
2026-05-25 09:18:00+00,BANKNIFTY,2026-05-26,55200,PE,178.4,187.3,172.3,184.6,108240
2026-05-25 09:19:00+00,BANKNIFTY,2026-05-26,55200,PE,185.3,195.65,184.25,193.25,80760
2026-05-25 09:20:00+00,BANKNIFTY,2026-05-26,55200,PE,192.4,195,190.45,191.85,60990
2026-05-25 09:21:00+00,BANKNIFTY,2026-05-26,55200,PE,191.25,199.2,186.9,196.2,74310
2026-05-25 09:27:00+00,NIFTY,2026-05-26,24050,CE,83.9,85.55,83.55,84.45,904020
2026-05-25 09:28:00+00,NIFTY,2026-05-26,24050,CE,84.2,84.7,81.75,82.9,1159405
2026-05-25 09:29:00+00,NIFTY,2026-05-26,24050,CE,84.15,85.95,81.65,85.1,1376115
2026-05-25 09:30:00+00,NIFTY,2026-05-26,24050,CE,78.2,81.85,73.7,74.25,3728205
2026-05-25 09:31:00+00,NIFTY,2026-05-26,24050,CE,74.95,80.95,74.95,80.45,1324180
2026-05-25 09:27:00+00,NIFTY,2026-05-26,24050,PE,90.65,90.65,87.45,87.55,597285
2026-05-25 09:28:00+00,NIFTY,2026-05-26,24050,PE,87.75,90.35,87.75,89.4,573885
2026-05-25 09:29:00+00,NIFTY,2026-05-26,24050,PE,87.8,90.45,84.2,87.6,1061060
2026-05-25 09:30:00+00,NIFTY,2026-05-26,24050,PE,91.95,95.6,88.5,95.45,1871155
2026-05-25 09:31:00+00,NIFTY,2026-05-26,24050,PE,94.7,94.7,90.35,91.35,1027715
2026-05-25 09:27:00+00,BANKNIFTY,2026-05-26,55300,CE,259.45,269.95,259.4,263,72930
2026-05-25 09:28:00+00,BANKNIFTY,2026-05-26,55300,CE,260.85,263,248.55,249.6,87720
2026-05-25 09:29:00+00,BANKNIFTY,2026-05-26,55300,CE,249.65,253.95,237.25,252.1,112620
2026-05-25 09:30:00+00,BANKNIFTY,2026-05-26,55300,CE,247.65,253,238.75,241.2,99270
2026-05-25 09:31:00+00,BANKNIFTY,2026-05-26,55300,CE,246.85,264.7,246.85,258.4,116190
2026-05-25 09:27:00+00,BANKNIFTY,2026-05-26,55300,PE,243,243,231.85,235.15,32310
2026-05-25 09:28:00+00,BANKNIFTY,2026-05-26,55300,PE,235.8,244.7,235.15,244.7,26670
2026-05-25 09:29:00+00,BANKNIFTY,2026-05-26,55300,PE,243.3,252,241.7,243.15,58800
2026-05-25 09:30:00+00,BANKNIFTY,2026-05-26,55300,PE,246.3,247.45,235.6,246.4,48420
2026-05-25 09:31:00+00,BANKNIFTY,2026-05-26,55300,PE,243.6,243.6,225.7,234.7,77970
2026-05-25 09:32:00+00,NIFTY,2026-05-26,24050,CE,78.6,86.7,77.5,86.7,1420120
2026-05-25 09:33:00+00,NIFTY,2026-05-26,24050,CE,84.35,86.25,81.95,82.1,2160860
2026-05-25 09:34:00+00,NIFTY,2026-05-26,24050,CE,81.95,83.3,81.1,82,713960
2026-05-25 09:35:00+00,NIFTY,2026-05-26,24050,CE,81.95,82.5,77.65,77.9,1392105
2026-05-25 09:36:00+00,NIFTY,2026-05-26,24050,CE,77.75,79.8,77.75,78,573885
2026-05-25 09:32:00+00,NIFTY,2026-05-26,24050,PE,91.75,92.85,82,83.6,1286415
2026-05-25 09:33:00+00,NIFTY,2026-05-26,24050,PE,85.6,88.5,83.75,88.1,1248195
2026-05-25 09:34:00+00,NIFTY,2026-05-26,24050,PE,87.7,89,87.7,88.75,539240
2026-05-25 09:35:00+00,NIFTY,2026-05-26,24050,PE,89,92.9,88.75,92.75,1150110
2026-05-25 09:36:00+00,NIFTY,2026-05-26,24050,PE,92.6,92.95,90.9,92.35,628030
2026-05-25 09:32:00+00,BANKNIFTY,2026-05-26,55200,CE,305.95,312.5,293.3,312.5,113190
2026-05-25 09:33:00+00,BANKNIFTY,2026-05-26,55200,CE,311,312.8,297,304.4,66120
2026-05-25 09:34:00+00,BANKNIFTY,2026-05-26,55200,CE,304.55,307.15,302.85,304.6,45150
2026-05-25 09:35:00+00,BANKNIFTY,2026-05-26,55200,CE,305.35,309.4,302.25,303.35,49230
2026-05-25 09:36:00+00,BANKNIFTY,2026-05-26,55200,CE,306,312.25,304.9,310.3,47070
2026-05-25 09:32:00+00,BANKNIFTY,2026-05-26,55200,PE,192.35,199.65,190,190,139380
2026-05-25 09:33:00+00,BANKNIFTY,2026-05-26,55200,PE,190.75,199.45,188.9,195.3,44100
2026-05-25 09:34:00+00,BANKNIFTY,2026-05-26,55200,PE,195.6,197.3,191.8,193.75,27450
2026-05-25 09:35:00+00,BANKNIFTY,2026-05-26,55200,PE,193.95,196.85,192.3,196.8,36210
2026-05-25 09:36:00+00,BANKNIFTY,2026-05-26,55200,PE,195.15,196,190.4,192.2,50400
2026-05-25 09:37:00+00,NIFTY,2026-05-26,24050,CE,77.7,79.6,76.65,79.3,751855
2026-05-25 09:38:00+00,NIFTY,2026-05-26,24050,CE,78.35,80.7,77.1,78.6,860665
2026-05-25 09:39:00+00,NIFTY,2026-05-26,24050,CE,78.15,80,77.9,79.85,504270
2026-05-25 09:40:00+00,NIFTY,2026-05-26,24050,CE,79.45,84.15,79.45,81.65,1329900
2026-05-25 09:41:00+00,NIFTY,2026-05-26,24050,CE,82.5,85,82,84.5,845585
2026-05-25 09:37:00+00,NIFTY,2026-05-26,24050,PE,92.05,93,90.65,91.3,633035
2026-05-25 09:38:00+00,NIFTY,2026-05-26,24050,PE,91.6,92.4,89.6,92.1,602160
2026-05-25 09:39:00+00,NIFTY,2026-05-26,24050,PE,92.15,92.15,90,90.4,412620
2026-05-25 09:40:00+00,NIFTY,2026-05-26,24050,PE,91,91.1,85.2,87.3,999245
2026-05-25 09:41:00+00,NIFTY,2026-05-26,24050,PE,87.2,87.35,83.5,85,625560
2026-05-25 09:37:00+00,BANKNIFTY,2026-05-26,55300,CE,255,260,253.35,260,51150
2026-05-25 09:38:00+00,BANKNIFTY,2026-05-26,55300,CE,255.7,255.7,241.6,247.5,76620
2026-05-25 09:39:00+00,BANKNIFTY,2026-05-26,55300,CE,249.5,254.45,248.75,252.45,51930
2026-05-25 09:40:00+00,BANKNIFTY,2026-05-26,55300,CE,254.3,267.75,253.55,260.85,103530
2026-05-25 09:41:00+00,BANKNIFTY,2026-05-26,55300,CE,263.5,272.25,261.1,267.25,74100
2026-05-25 09:37:00+00,BANKNIFTY,2026-05-26,55300,PE,238.8,240.2,233.55,233.55,20490
2026-05-25 09:38:00+00,BANKNIFTY,2026-05-26,55300,PE,236.85,243.75,236.85,241.85,38520
2026-05-25 09:39:00+00,BANKNIFTY,2026-05-26,55300,PE,240.6,241.9,235.5,235.5,23160
2026-05-25 09:40:00+00,BANKNIFTY,2026-05-26,55300,PE,233.85,233.85,225.6,231.95,74580
2026-05-25 09:41:00+00,BANKNIFTY,2026-05-26,55300,PE,229.9,232.2,215.6,221.85,54300
2026-05-25 09:42:00+00,NIFTY,2026-05-26,24050,CE,83.7,86.9,83.7,85.55,1188720
2026-05-25 09:43:00+00,NIFTY,2026-05-26,24050,CE,86.45,87.7,85.2,86.95,1242085
2026-05-25 09:44:00+00,NIFTY,2026-05-26,24050,CE,87.4,88.05,85.4,88.05,1139190
2026-05-25 09:45:00+00,NIFTY,2026-05-26,24050,CE,87.2,87.2,82.45,82.7,1761955
2026-05-25 09:46:00+00,NIFTY,2026-05-26,24050,CE,84,84.15,82.65,83.5,569790
2026-05-25 09:42:00+00,NIFTY,2026-05-26,24050,PE,84.9,85.25,80.25,82.6,1028690
2026-05-25 09:43:00+00,NIFTY,2026-05-26,24050,PE,81.6,82.5,79.05,79.9,909025
2026-05-25 09:44:00+00,NIFTY,2026-05-26,24050,PE,79.7,82.3,79.7,80.45,630435
2026-05-25 09:45:00+00,NIFTY,2026-05-26,24050,PE,82.15,85.1,81.65,85.1,1249885
2026-05-25 09:46:00+00,NIFTY,2026-05-26,24050,PE,84.05,84.95,83.55,84.05,525980
2026-05-25 09:42:00+00,BANKNIFTY,2026-05-26,55300,CE,271.45,282.3,271.2,279.8,104730
2026-05-25 09:43:00+00,BANKNIFTY,2026-05-26,55300,CE,282.9,302.65,278.95,288.05,174600
2026-05-25 09:44:00+00,BANKNIFTY,2026-05-26,55300,CE,295,296.4,287.1,294,100380
2026-05-25 09:45:00+00,BANKNIFTY,2026-05-26,55300,CE,294.3,296,276.1,278.45,108300
2026-05-25 09:46:00+00,BANKNIFTY,2026-05-26,55300,CE,281.8,290.7,281.8,286.15,56070
2026-05-25 09:42:00+00,BANKNIFTY,2026-05-26,55300,PE,218.85,219.45,212.2,212.8,54480
2026-05-25 09:43:00+00,BANKNIFTY,2026-05-26,55300,PE,211.05,211.05,190.1,201.55,96540
2026-05-25 09:44:00+00,BANKNIFTY,2026-05-26,55300,PE,199.1,207.7,198,204.15,67440
2026-05-25 09:45:00+00,BANKNIFTY,2026-05-26,55300,PE,203.8,211.85,198.85,211.05,61740
2026-05-25 09:46:00+00,BANKNIFTY,2026-05-26,55300,PE,209.05,209.05,202,204.45,46980
2026-05-25 09:47:00+00,NIFTY,2026-05-26,24000,CE,109.35,109.7,105.55,108.35,1661140
2026-05-25 09:48:00+00,NIFTY,2026-05-26,24000,CE,107,110.9,107,110.1,863655
2026-05-25 09:49:00+00,NIFTY,2026-05-26,24000,CE,109.7,110,107.25,107.95,693810
2026-05-25 09:50:00+00,NIFTY,2026-05-26,24000,CE,108.2,111,107.05,109.3,950495
2026-05-25 09:51:00+00,NIFTY,2026-05-26,24000,CE,108.7,111,108,110.3,774930
2026-05-25 09:47:00+00,NIFTY,2026-05-26,24000,PE,62.4,63.8,62,62.9,1715870
2026-05-25 09:48:00+00,NIFTY,2026-05-26,24000,PE,63.25,63.6,61.25,62.45,1157845
2026-05-25 09:49:00+00,NIFTY,2026-05-26,24000,PE,62.4,63.25,61.95,63.15,967915
2026-05-25 09:50:00+00,NIFTY,2026-05-26,24000,PE,63.4,63.6,61.3,62.7,1653665
2026-05-25 09:51:00+00,NIFTY,2026-05-26,24000,PE,63.05,63.1,61.35,61.85,963430
2026-05-25 09:47:00+00,BANKNIFTY,2026-05-26,55300,CE,285.45,286.8,280.9,285,49620
2026-05-25 09:48:00+00,BANKNIFTY,2026-05-26,55300,CE,284.1,288.6,282.2,286.35,33300
2026-05-25 09:49:00+00,BANKNIFTY,2026-05-26,55300,CE,286.9,289,280.85,287.85,39360
2026-05-25 09:50:00+00,BANKNIFTY,2026-05-26,55300,CE,287.8,310.2,287.75,302,111450
2026-05-25 09:51:00+00,BANKNIFTY,2026-05-26,55300,CE,303.95,307,296.2,306.7,100470
2026-05-25 09:47:00+00,BANKNIFTY,2026-05-26,55300,PE,205.3,208.7,202.65,206.35,35970
2026-05-25 09:48:00+00,BANKNIFTY,2026-05-26,55300,PE,206.25,207,202.3,204.55,27240
2026-05-25 09:49:00+00,BANKNIFTY,2026-05-26,55300,PE,203.5,205.85,196.9,197.35,44790
2026-05-25 09:50:00+00,BANKNIFTY,2026-05-26,55300,PE,197.4,197.65,185.1,193.3,88470
2026-05-25 09:51:00+00,BANKNIFTY,2026-05-26,55300,PE,193.6,195.1,181,181.6,60450
2026-05-25 09:52:00+00,NIFTY,2026-05-26,24050,CE,82.6,89.1,82.6,87.4,1672645
2026-05-25 09:53:00+00,NIFTY,2026-05-26,24050,CE,87.2,90.8,87.2,89.7,1250210
2026-05-25 09:54:00+00,NIFTY,2026-05-26,24050,CE,90.1,92.85,88.2,92.1,1172470
2026-05-25 09:55:00+00,NIFTY,2026-05-26,24050,CE,92.4,93.15,90.05,92.6,1050010
2026-05-25 09:56:00+00,NIFTY,2026-05-26,24050,CE,92,105.2,92,103.55,1632410
2026-05-25 09:52:00+00,NIFTY,2026-05-26,24050,PE,83.35,83.35,72.4,77.15,1619020
2026-05-25 09:53:00+00,NIFTY,2026-05-26,24050,PE,76.1,76.55,74.1,75.05,819975
2026-05-25 09:54:00+00,NIFTY,2026-05-26,24050,PE,74.55,75.65,70.75,72.4,718315
2026-05-25 09:55:00+00,NIFTY,2026-05-26,24050,PE,73.3,73.75,71.45,72,710970
2026-05-25 09:56:00+00,NIFTY,2026-05-26,24050,PE,72.6,72.6,61.15,63.65,1281410
2026-05-25 09:52:00+00,BANKNIFTY,2026-05-26,55400,CE,251.5,255,249.35,254.75,98280
2026-05-25 09:53:00+00,BANKNIFTY,2026-05-26,55400,CE,255,262.95,252.5,261.9,35730
2026-05-25 09:54:00+00,BANKNIFTY,2026-05-26,55400,CE,261.7,261.7,255,260,44970
2026-05-25 09:55:00+00,BANKNIFTY,2026-05-26,55400,CE,259.1,320,259.1,313.1,157380
2026-05-25 09:56:00+00,BANKNIFTY,2026-05-26,55400,CE,307.3,369.1,307.05,353,168960
2026-05-25 09:52:00+00,BANKNIFTY,2026-05-26,55400,PE,229.7,236.15,223.2,231.5,38430
2026-05-25 09:53:00+00,BANKNIFTY,2026-05-26,55400,PE,231,231.55,224.6,227.55,17940
2026-05-25 09:54:00+00,BANKNIFTY,2026-05-26,55400,PE,228.25,233.6,226.1,226.1,16020
2026-05-25 09:55:00+00,BANKNIFTY,2026-05-26,55400,PE,226.6,228.55,186.5,188.25,69540
2026-05-25 09:56:00+00,BANKNIFTY,2026-05-26,55400,PE,195.5,197,170,175.9,133350
